category,classname,displayName,description,version,sourcePage,sourceUrl,sourceAffiliations,usedBy,classificationBasis
uniform,vn_b_uniform_seal_07_03,Uniform UDT 1 (Yellow/ Khaki),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_30,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_07_04,Uniform UDT 1 (Yellow/ Tiger),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_31,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_08_01,Uniform UDT 2 (Blue/ Khaki),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_32,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_08_02,Uniform UDT 2 (Blue/ Tiger),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_33,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_08_03,Uniform UDT 2 (Yellow/ Khaki),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_34,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_08_04,Uniform UDT 2 (Yellow/ Tiger),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_35,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_seal_09_01,Uniform UDT 3 (Beaver Wetsuit),,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_36,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_01,BDU SOG 1 (Olive),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_04;vn_b_men_sog_17,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_02,BDU SOG 1 (Tiger),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_05;vn_b_men_sog_18,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_03,BDU SOG 1 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_06,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_04,BDU SOG 1 (Spray),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_01,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_05,BDU SOG 1 (Tiger/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_14;vn_b_men_sog_29,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_01_06,BDU SOG 1 (Spray/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_03,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_01,BDU SOG 2 (Olive),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_07;vn_b_men_sog_12;vn_b_men_sog_19;vn_b_men_sog_28,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_02,BDU SOG 2 (Tiger),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_08;vn_b_men_sog_21,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_03,BDU SOG 2 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_09,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_04,BDU SOG 2 (Spray),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_13;vn_b_men_sog_31,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_05,BDU SOG 2 (Tiger/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_02;vn_b_men_sog_20,Official CfgWeapons equipment uniform record.
uniform,vn_b_uniform_sog_02_06,BDU SOG 2 (Spray/black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_15;vn_b_men_sog_30,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_basecharacter_01,Underwear,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,vn_basecharacter_02,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_air_01,PAVN Pilot Uniform,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_aircrew_05;vn_o_men_aircrew_06;vn_o_men_aircrew_07;vn_o_men_aircrew_08,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_01_01,NVA 65 Uniform 1,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_01;vn_o_men_nva_65_07;vn_o_men_nva_65_13;vn_o_men_nva_65_37,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_01_02,NVA 65 Uniform 1 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_15;vn_o_men_nva_65_21;vn_o_men_nva_65_38,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_01_03,NVA Uniform 1,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_aircrew_01;vn_o_men_aircrew_02;vn_o_men_aircrew_03;vn_o_men_aircrew_04;vn_o_men_nva_01,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_01_04,NVA Uniform 1 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_15,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_02_01,NVA 65 Uniform 2,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_02;vn_o_men_nva_65_08;vn_o_men_nva_65_14;vn_o_men_nva_65_29;vn_o_men_nva_65_30;vn_o_men_nva_65_31;vn_o_men_nva_65_35,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_02_02,NVA 65 Uniform 2 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_16;vn_o_men_nva_65_22;vn_o_men_nva_65_39,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_02_03,NVA Uniform 2,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_02;vn_o_men_nva_37;vn_o_men_pl_18,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_02_04,NVA Uniform 2 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_16,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_03_01,NVA 65 Uniform 3,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_03;vn_o_men_nva_65_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_03_02,NVA 65 Uniform 3 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_17;vn_o_men_nva_65_23;vn_o_men_nva_65_27;vn_o_men_nva_65_40,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_03_03,NVA Uniform 3,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_03;vn_o_men_nva_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_03_04,NVA Uniform 3 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_17;vn_o_men_nva_27,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_04_01,NVA 65 Uniform 4,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_04;vn_o_men_nva_65_10;vn_o_men_nva_65_36,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_04_02,NVA 65 Uniform 4 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_18;vn_o_men_nva_65_24;vn_o_men_nva_65_28;vn_o_men_nva_65_32;vn_o_men_nva_65_33;vn_o_men_nva_65_34,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_04_03,NVA Uniform 4,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_04;vn_o_men_nva_38;vn_o_men_nva_49;vn_o_men_pl_19,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_04_04,NVA Uniform 4 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_18,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_05_03,NVA Uniform 5,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_05;vn_o_men_nva_14;vn_o_men_nva_29;vn_o_men_nva_30;vn_o_men_nva_39;vn_o_men_nva_43;vn_o_men_pl_20,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_05_04,NVA Uniform 5 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_19;vn_o_men_nva_28;vn_o_men_nva_33;vn_o_men_nva_34;vn_o_men_nva_35;vn_o_men_nva_36;vn_o_men_nva_40;vn_o_men_nva_41;vn_o_men_nva_42;vn_o_men_nva_44;vn_o_men_nva_46;vn_o_men_nva_48;vn_o_men_nva_50,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_06_03,NVA Uniform 6,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_06;vn_o_men_nva_31;vn_o_men_nva_32,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_06_04,NVA Uniform 6 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_20,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_07_03,NVA Uniform 7,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_07,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_07_04,NVA Uniform 7 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_21,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_08_03,NVA Uniform 8,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_08,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_08_04,NVA Uniform 8 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_22,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_09_01,NVA 65 Uniform 9,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_05;vn_o_men_nva_65_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_09_02,NVA 65 Uniform 9 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_19;vn_o_men_nva_65_25,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_09_03,NVA Uniform 9,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_09_04,NVA Uniform 9 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_11;vn_o_men_nva_23,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_10_03,NVA Uniform 10,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_10;vn_o_men_nva_45;vn_o_men_nva_47,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_10_04,NVA Uniform 10 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_13;vn_o_men_nva_24,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_11_03,NVA Uniform 11,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_11_04,NVA Uniform 11 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_15;vn_o_men_nva_25,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_12_01,NVA 65 Uniform 12,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_06;vn_o_men_nva_65_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_12_02,NVA 65 Uniform 12 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_65_20;vn_o_men_nva_65_26,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_12_03,NVA Uniform 12,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_army_12_04,NVA Uniform 12 (Field),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_19;vn_o_men_nva_26,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_13_02,NVA Dac Cong Uniform 1 (Tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_01;vn_o_men_nva_dc_07;vn_o_men_nva_dc_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_13_04,NVA Dac Cong Uniform 1 (Green),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_02;vn_o_men_nva_dc_08;vn_o_men_nva_dc_14;vn_o_men_nva_dc_15;vn_o_men_nva_dc_16;vn_o_men_nva_dc_17,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_13_07,NVA Dac Cong Uniform 1 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_03;vn_o_men_nva_dc_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_13_08,NVA Dac Cong Uniform 1 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_04;vn_o_men_nva_dc_10;vn_o_men_nva_dc_18,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_14_01,NVA Dac Cong Uniform 2 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_05;vn_o_men_nva_dc_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_dc_14_04,NVA Dac Cong Uniform 2 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_dc_06;vn_o_men_nva_dc_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_navy_01,VPN Marines Uniform 1,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_marine_01;vn_o_men_nva_marine_03;vn_o_men_nva_marine_06;vn_o_men_nva_marine_08;vn_o_men_nva_marine_10;vn_o_men_nva_marine_12;vn_o_men_nva_marine_14,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_navy_02,VPN Marines Uniform 2,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_navy_01;vn_o_men_nva_navy_03;vn_o_men_nva_navy_06;vn_o_men_nva_navy_08;vn_o_men_nva_navy_14,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_navy_03,VPN Navy Uniform 1,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_marine_02;vn_o_men_nva_marine_04;vn_o_men_nva_marine_05;vn_o_men_nva_marine_07;vn_o_men_nva_marine_09;vn_o_men_nva_marine_11;vn_o_men_nva_marine_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_nva_navy_04,VPN Navy Uniform 2,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_nva_navy_02;vn_o_men_nva_navy_04;vn_o_men_nva_navy_05;vn_o_men_nva_navy_07;vn_o_men_nva_navy_09;vn_o_men_nva_navy_10;vn_o_men_nva_navy_11;vn_o_men_nva_navy_12;vn_o_men_nva_navy_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_01_11,PL Uniform 1 (Dark),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_01,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_01_12,PL Uniform 1 (Dark/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_05,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_01_13,PL Uniform 1 (Light),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_09;vn_o_men_pl_29,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_01_14,PL Uniform 1 (Light/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_02_11,PL Uniform 2 (Dark),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_02;vn_o_men_pl_27;vn_o_men_pl_30,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_02_12,PL Uniform 2 (Dark/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_06,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_02_13,PL Uniform 2 (Light),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_10;vn_o_men_pl_31,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_02_14,PL Uniform 2 (Light/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_14;vn_o_men_pl_26,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_03_11,PL Uniform 3 (Dark),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_03,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_03_12,PL Uniform 3 (Dark/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_07,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_03_13,PL Uniform 3 (Light),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_11;vn_o_men_pl_24;vn_o_men_pl_25,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_03_14,PL Uniform 3 (Light/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_15,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_04_11,PL Uniform 4 (Dark),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_04,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_04_12,PL Uniform 4 (Dark/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_08;vn_o_men_pl_21;vn_o_men_pl_22;vn_o_men_pl_23;vn_o_men_pl_28,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_04_13,PL Uniform 4 (Light),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_pl_army_04_14,PL Uniform 4 (Light/ Field),,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_pl_16,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_01,VC Uniform 1 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_01;vn_c_men_01;vn_o_men_kr_70_01;vn_o_men_kr_70_09;vn_o_men_kr_70_20;vn_o_men_kr_75_01;vn_o_men_kr_75_20;vn_o_men_vc_local_01,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_02,VC Uniform 1 (Black/ white),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_05;vn_c_men_05;vn_o_men_vc_local_05,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_03,VC Uniform 1 (Grey/ tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_09;vn_c_men_09;vn_o_men_vc_local_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_04,VC Uniform 1 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_13;vn_c_men_13;vn_o_men_vc_local_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_05,VC Uniform 1 (White/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_17;vn_c_men_17;vn_o_men_vc_local_17,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_01_06,VC Uniform 1 (Blue/ white),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_21;vn_c_men_21;vn_o_men_vc_local_21,Official CfgWeapons equipment uniform record.
